gt,est,diff,img_fn,kp_fn,removed
"[-2.94183136e+03 -5.84326351e+01  1.06655768e+02  1.11442891e-01
 -1.26602736e-01  0.00000000e+00]","[-1.22407689e-311  1.79734185e-311 -1.25986740e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2944.3439928967,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00098.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00098_kp.png,True
"[-2.94183136e+03 -5.84326351e+01  1.06655768e+02  1.11442891e-01
 -1.26602736e-01  0.00000000e+00]","[-1.26480805e-321 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2944.3439928967,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00099.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00099_kp.png,True
"[-2.91455538e+03 -4.10086871e+01  1.10735149e+02  1.04727511e-01
 -1.46798383e-01  0.00000000e+00]","[-3.28805114e+03 -3.84421732e+02  4.35482781e+00 -5.18542703e-03
  5.93610784e-02  2.34862580e+00]",518.4094668201387,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00102.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00102_kp.png,True
"[-2.91455538e+03 -4.10086871e+01  1.10735149e+02  1.04727511e-01
 -1.46798383e-01  0.00000000e+00]","[-3.28805114e+03 -3.84421732e+02  4.35482781e+00 -5.18542703e-03
  5.93610784e-02  2.34862580e+00]",518.4094668201387,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00103.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00103_kp.png,True
"[-2.91919709e+03  2.08787029e+01  1.15717473e+02 -2.01021078e-02
 -1.42407992e-01  0.00000000e+00]","[ 5.74159224e+02  1.04505137e+02 -2.39338326e+02  3.01836058e+00
 -1.44712017e-01  1.43313672e+00]",3512.3491240386775,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00104.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00104_kp.png,True
"[-2.91919709e+03  2.08787029e+01  1.15717473e+02 -2.01021078e-02
 -1.42407992e-01  0.00000000e+00]","[ 5.74159224e+02  1.04505137e+02 -2.39338326e+02  3.01836058e+00
 -1.44712017e-01  1.43313672e+00]",3512.3491240386775,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00105.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00105_kp.png,True
"[-2.87156537e+03  8.92896420e+01  1.11148826e+02  1.57137931e-01
 -1.45844965e-01  0.00000000e+00]","[-4.34533890e+03  3.02193973e+02  2.43341202e+02  1.04433313e-01
 -8.10446620e-02 -9.62558415e-02]",1494.9285853109338,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00106.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00106_kp.png,True
"[-2.87156537e+03  8.92896420e+01  1.11148826e+02  1.57137931e-01
 -1.45844965e-01  0.00000000e+00]","[-4.34533890e+03  3.02193973e+02  2.43341202e+02  1.04433313e-01
 -8.10446620e-02 -9.62558415e-02]",1494.9285853109338,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00107.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00107_kp.png,True
"[-2.16414503e+03  3.44763411e+01  6.75282067e+01  2.20445266e-03
 -1.01506061e-01  0.00000000e+00]","[-1.25986740e-321 -1.97626258e-323 -1.26480805e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2165.4727888803263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00108.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00108_kp.png,True
"[-2.16414503e+03  3.44763411e+01  6.75282067e+01  2.20445266e-03
 -1.01506061e-01  0.00000000e+00]","[-4.94065646e-324 -6.94394556e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2165.4727888803263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00109.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00109_kp.png,True
"[-2.58077821e+03 -2.72504005e+01  9.35836247e+01  1.33320153e-01
 -1.29477238e-01  0.00000000e+00]","[-1.59341022e+000 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2581.025901782719,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00110.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00110_kp.png,True
"[-2.58077821e+03 -2.72504005e+01  9.35836247e+01  1.33320153e-01
 -1.29477238e-01  0.00000000e+00]","[-1.08646184e-311 -1.69759663e-312  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2582.6181760926447,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00111.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00111_kp.png,True
"[-2.85281488e+03  6.68626919e+01  1.03896038e+02 -7.86221742e-03
 -1.30299040e-01  0.00000000e+00]","[-1.26480805e-321 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2855.4890603066683,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00112.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00112_kp.png,True
"[-2.85281488e+03  6.68626919e+01  1.03896038e+02 -7.86221742e-03
 -1.30299040e-01  0.00000000e+00]","[ 0.00000000e+000 -3.50822972e-315 -5.43230922e-311  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2855.4890603066683,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00113.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00113_kp.png,True
"[-2.99262039e+03  9.10449178e+01  1.26390754e+02 -3.02992353e-02
 -1.24863697e-01  0.00000000e+00]","[-3.56429107e-315 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2996.671591681591,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00114.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00114_kp.png,True
"[-2.99262039e+03  9.10449178e+01  1.26390754e+02 -3.02992353e-02
 -1.24863697e-01  0.00000000e+00]","[ 0.00000000e+000 -1.25986740e-321  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2996.671591681591,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00115.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00115_kp.png,True
"[-2.97725530e+03  9.03051712e+01  1.12267841e+02  3.54403757e-02
 -1.22513477e-01  0.00000000e+00]","[-4.27871716e-001 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2980.3121693256344,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00116.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00116_kp.png,True
"[-2.97725530e+03  9.03051712e+01  1.12267841e+02  3.54403757e-02
 -1.22513477e-01  0.00000000e+00]","[-4.94065646e-324 -6.94394185e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2980.7395408229495,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00117.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00117_kp.png,True
"[-2.93544814e+03 -6.08336200e+01  1.10969889e+02 -1.02097417e-01
 -1.46520116e-01  0.00000000e+00]","[ 5.98184981e+03  4.02673032e+03  2.83785651e+03 -2.48691640e+00
  4.96637344e-01 -3.03038019e+00]",10181.468084364195,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00118.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00118_kp.png,True
"[-2.93544814e+03 -6.08336200e+01  1.10969889e+02 -1.02097417e-01
 -1.46520116e-01  0.00000000e+00]","[ 5.98184981e+03  4.02673032e+03  2.83785651e+03 -2.48691640e+00
  4.96637344e-01 -3.03038019e+00]",10181.468084364195,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00119.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00119_kp.png,True
"[-2.42673724e+03 -1.28732699e+01  8.57426346e+01 -7.17618062e-02
 -1.16562928e-01  0.00000000e+00]","[ 1.70534864e-310  2.69363470e-310  6.16910481e-310  2.70143730e+000
 -6.39576337e-002  4.73003326e-001]",2428.285642728627,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00122.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00122_kp.png,True
"[-2.42673724e+03 -1.28732699e+01  8.57426346e+01 -7.17618062e-02
 -1.16562928e-01  0.00000000e+00]",[-1.36932051  1.31814889 -1.0956154   1.57079633 -1.57079633 -0.        ],2426.9635005732944,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00123.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00123_kp.png,True
"[-2.77057221e+03 -7.97146491e+01  1.13686191e+02  4.80896413e-02
 -1.23698945e-01  0.00000000e+00]","[-6.94418722e-310 -6.94394556e-310 -1.73741055e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2774.1210109710087,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00124.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00124_kp.png,True
"[-2.77057221e+03 -7.97146491e+01  1.13686191e+02  4.80896413e-02
 -1.23698945e-01  0.00000000e+00]","[-4.06163383e-315 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2774.049265197104,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00125.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00125_kp.png,True
"[-2.04526924e+03 -1.88671009e+01  6.31005327e+01 -3.11158458e-03
  6.26098250e-05  0.00000000e+00]","[-1.26480805e-321 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2046.329377012113,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00126.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00126_kp.png,True
"[-2.99324367e+03 -8.15230470e+01  1.22658139e+02 -1.52529087e-01
 -1.39915974e-01  0.00000000e+00]","[-4.85318982e+03 -4.80644396e+02  3.83861171e+02 -7.20595229e-02
 -3.93257996e-02  1.56237678e-01]",1920.1366028818263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00128.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00128_kp.png,True
"[-2.99324367e+03 -8.15230470e+01  1.22658139e+02 -1.52529087e-01
 -1.39915974e-01  0.00000000e+00]","[-4.85318982e+03 -4.80644396e+02  3.83861171e+02 -7.20595229e-02
 -3.93257996e-02  1.56237678e-01]",1920.1366028818263,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00129.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00129_kp.png,True
"[-2.11801234e+03  1.66220376e+00  5.92386506e+01 -2.44612288e-02
 -7.43426094e-02  0.00000000e+00]","[-7.75538148e+02  7.68380592e+01 -3.29840698e+01 -2.96190444e+00
 -2.17511890e-01 -2.41738383e-02]",1347.7363966343296,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00130.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00130_kp.png,True
"[-2.11801234e+03  1.66220376e+00  5.92386506e+01 -2.44612288e-02
 -7.43426094e-02  0.00000000e+00]","[-7.75538148e+02  7.68380592e+01 -3.29840698e+01 -2.96190444e+00
 -2.17511890e-01 -2.41738383e-02]",1347.7363966343296,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00131.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00131_kp.png,True
"[-2.23911289e+03 -4.20203611e+01  7.20035762e+01  7.01374670e-03
 -1.07514288e-01  0.00000000e+00]",[-1.35648319  1.06575014  0.83903216  1.57079633 -1.57079633 -0.        ],2239.3022431008476,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00132.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00132_kp.png,True
"[-2.23911289e+03 -4.20203611e+01  7.20035762e+01  7.01374670e-03
 -1.07514288e-01  0.00000000e+00]","[ 0.00000000e+000 -1.25986740e-321  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2240.6643555740125,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00133.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00133_kp.png,True
"[-2.97016816e+03  5.30905097e+01  1.10691960e+02 -1.02718480e-01
 -1.24901110e-01  0.00000000e+00]","[-6.94418722e-310  0.00000000e+000 -4.94065646e-324  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2972.7041917168217,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00134.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00134_kp.png,True
"[-2.98035815e+03 -3.12282738e+01  1.26625900e+02 -1.25354377e-01
 -1.50698466e-01  0.00000000e+00]","[-5.55983753e+03 -2.14240137e+02  2.37721720e+02 -8.75064745e-02
 -1.27076556e-01  1.77774434e-02]",2588.3487989864466,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00136.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00136_kp.png,True
"[-2.98035815e+03 -3.12282738e+01  1.26625900e+02 -1.25354377e-01
 -1.50698466e-01  0.00000000e+00]","[-5.55983753e+03 -2.14240137e+02  2.37721720e+02 -8.75064745e-02
 -1.27076556e-01  1.77774434e-02]",2588.3487989864466,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00137.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00137_kp.png,True
"[-2.51231567e+03 -2.37974391e+01  9.49163973e+01 -2.26030328e-02
 -1.11675971e-01  0.00000000e+00]","[-3.58693980e+03  2.11633768e+02  3.20522355e+01 -3.24025564e-02
 -1.54862544e-01 -5.57697990e-01]",1101.9059703268363,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00138.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00138_kp.png,True
"[-2.51231567e+03 -2.37974391e+01  9.49163973e+01 -2.26030328e-02
 -1.11675971e-01  0.00000000e+00]","[-3.58693980e+03  2.11633768e+02  3.20522355e+01 -3.24025564e-02
 -1.54862544e-01 -5.57697990e-01]",1101.9059703268363,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00139.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00139_kp.png,True
"[-2.68438905e+03  5.38526945e+01  1.02915796e+02  4.72916620e-02
 -1.22022958e-01  0.00000000e+00]","[ 2.29732679e+03 -5.23175186e+02  6.01324105e+02  2.79997666e+00
  1.30525049e-01  1.77442202e+00]",5039.728633046382,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00144.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00144_kp.png,True
"[-2.68438905e+03  5.38526945e+01  1.02915796e+02  4.72916620e-02
 -1.22022958e-01  0.00000000e+00]","[ 2.29732679e+03 -5.23175186e+02  6.01324105e+02  2.79997666e+00
  1.30525049e-01  1.77442202e+00]",5039.728633046382,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00145.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00145_kp.png,True
"[-2.90481888e+03  7.97195552e+01  1.07398852e+02 -2.55843073e-02
 -1.29088601e-01  0.00000000e+00]","[-1.08646184e-311 -1.69759663e-312  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2907.896571600964,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00147.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00147_kp.png,True
"[-2.85913628e+03  1.30297479e+01  1.18641281e+02 -1.09722751e-01
 -1.29131431e-01  0.00000000e+00]","[ 4.63741888e+17 -2.36311085e+16 -9.34035812e+17 -2.79471278e+00
 -1.02904971e+00 -2.56986804e+00]",1.0430905359852399e+18,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00148.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00148_kp.png,True
"[-2.85913628e+03  1.30297479e+01  1.18641281e+02 -1.09722751e-01
 -1.29131431e-01  0.00000000e+00]","[ 4.63741888e+17 -2.36311085e+16 -9.34035812e+17 -2.79471278e+00
 -1.02904971e+00 -2.56986804e+00]",1.0430905359852399e+18,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00149.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00149_kp.png,True
"[-2.82256968e+03  8.48100407e+01  1.01580998e+02  1.60816918e-01
 -1.41167175e-01  0.00000000e+00]","[-1.21421573e-317 -1.21421573e-317 -1.08646184e-311  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2825.670018313733,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00150.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00150_kp.png,True
"[-2.08895214e+03  4.53208610e+01  5.03757633e+01  5.71884965e-02
 -5.54927952e-02  0.00000000e+00]","[-4.94065646e-324 -6.94394204e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2090.0508982640217,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00152.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00152_kp.png,True
"[-2.08895214e+03  4.53208610e+01  5.03757633e+01  5.71884965e-02
 -5.54927952e-02  0.00000000e+00]","[-4.94065646e-324 -4.14379070e-315 -6.94418718e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2090.0508982640217,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00153.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00153_kp.png,True
"[-2.83336174e+03  8.68132213e+01  1.06767006e+02 -2.96180439e-03
 -1.46699619e-01  0.00000000e+00]",[-0.94016186  1.56267769 -0.82134847  1.57079633 -1.57079633 -0.        ],2835.745916456648,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00155.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00155_kp.png,True
"[-2.96019777e+03  4.65561433e+01  1.11877235e+02 -1.67516965e-01
 -1.36268445e-01  0.00000000e+00]","[-1.16313811e+74  6.02799741e+73  1.02859692e+74 -5.98785567e-01
  4.62819863e-01 -3.01555309e-01]",1.6656138249926943e+74,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00156.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00156_kp.png,True
"[-2.96019777e+03  4.65561433e+01  1.11877235e+02 -1.67516965e-01
 -1.36268445e-01  0.00000000e+00]","[-1.16313811e+74  6.02799741e+73  1.02859692e+74 -5.98785567e-01
  4.62819863e-01 -3.01555309e-01]",1.6656138249926943e+74,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00157.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00157_kp.png,True
"[-2.06188258e+03 -1.72239147e+01  5.53568055e+01  4.60447270e-02
 -4.65141998e-02  0.00000000e+00]","[-1.58916101e-309 -2.78948541e-310  1.37848186e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2062.6609256226393,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00158.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00158_kp.png,True
"[-2.06188258e+03 -1.72239147e+01  5.53568055e+01  4.60447270e-02
 -4.65141998e-02  0.00000000e+00]","[-4.94065646e-324  0.00000000e+000 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2062.69745978004,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00159.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00159_kp.png,True
"[-2.51878541e+03  4.52478869e+01  9.25911241e+01  3.17719231e-02
 -1.26426542e-01  0.00000000e+00]","[-4.94065646e-324  0.00000000e+000 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2520.892779795795,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00160.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00160_kp.png,True
"[-2.51878541e+03  4.52478869e+01  9.25911241e+01  3.17719231e-02
 -1.26426542e-01  0.00000000e+00]","[-4.94065646e-324 -6.94393562e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2520.892779795795,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00161.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00161_kp.png,True
"[-2.65648239e+03  1.59345290e+01  9.75822734e+01 -9.96720193e-02
 -1.30767989e-01  0.00000000e+00]","[-3.93877225e+03 -1.32277015e+02  5.80896940e+02 -6.57217213e-02
  6.38202057e-02  1.19065532e-01]",1378.342125000011,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00162.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00162_kp.png,True
"[-2.65648239e+03  1.59345290e+01  9.75822734e+01 -9.96720193e-02
 -1.30767989e-01  0.00000000e+00]","[-3.93877225e+03 -1.32277015e+02  5.80896940e+02 -6.57217213e-02
  6.38202057e-02  1.19065532e-01]",1378.342125000011,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00163.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00163_kp.png,True
"[-2.17530182e+03 -3.52689080e+01  5.42140051e+01 -1.19850197e-01
 -1.01384952e-01  0.00000000e+00]","[-4.94065646e-324 -6.94387977e-310 -6.94418722e-310  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2176.2630971876492,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00164.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00164_kp.png,True
"[-2.17530182e+03 -3.52689080e+01  5.42140051e+01 -1.19850197e-01
 -1.01384952e-01  0.00000000e+00]","[-2.12199592e-314 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2176.2630971876492,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00165.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00165_kp.png,True
"[-2.95871444e+03  1.67879496e+01  1.15579601e+02  1.68066742e-01
 -1.54746249e-01  0.00000000e+00]","[-5.77611319e+03 -1.00916419e+02  2.05035807e+02  1.78270336e-01
 -1.53583253e-01  8.54499554e-02]",2821.2749631262886,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00166.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00166_kp.png,True
"[-2.95871444e+03  1.67879496e+01  1.15579601e+02  1.68066742e-01
 -1.54746249e-01  0.00000000e+00]","[-5.77611319e+03 -1.00916419e+02  2.05035807e+02  1.78270336e-01
 -1.53583253e-01  8.54499554e-02]",2821.2749631262886,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00167.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00167_kp.png,True
"[-2.65006312e+03 -2.75715792e+01  9.53875605e+01  6.04411908e-02
 -1.22843602e-01  0.00000000e+00]","[-2.98780868e-314  2.80593364e-315  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2651.9226095005365,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00168.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00168_kp.png,True
"[-2.65006312e+03 -2.75715792e+01  9.53875605e+01  6.04411908e-02
 -1.22843602e-01  0.00000000e+00]","[-1.26480805e-321 -6.94418727e-310  0.00000000e+000  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2651.9226095005365,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00169.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00169_kp.png,True
"[-2.85263082e+03  8.73310759e+01  1.01581089e+02  1.57846300e-01
 -1.25928439e-01  0.00000000e+00]","[-4.94065646e-324 -4.85686292e-317 -2.12199592e-314  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2855.7745011548095,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00170.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00170_kp.png,True
"[-2.85263082e+03  8.73310759e+01  1.01581089e+02  1.57846300e-01
 -1.25928439e-01  0.00000000e+00]","[-1.25986740e-321 -3.38917373e-317 -1.26480805e-321  1.57079633e+000
 -1.57079633e+000 -0.00000000e+000]",2855.7745011548095,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00171.png,/home/younger/work/nerfstudio/gazebo_nerf_exp/data_pc_outliers/frame_removed_00171_kp.png,True
